bathrooms,bedrooms,price,square_feet,category_encoded,amenities_encoded,has_photo_encoded,pets_allowed_encoded,cityname_encoded,state_encoded,source_encoded
2,3,1400,1100,0,2135,1,1,1216,43,9
2,2,1399,1100,0,2135,1,1,1469,22,9
1,2,1360,1100,0,1471,1,3,818,30,8
2,3,1350,1100,0,2135,1,1,645,37,9
1,2,1349,1100,0,2135,1,3,138,15,9
1,2,1325,1100,0,15,1,3,455,19,8
1,2,1300,1100,0,1734,1,3,1233,24,9
1,2,1300,1100,0,2135,1,1,1240,44,9
2,2,1275,1100,0,2199,1,3,1021,6,8
2,2,1265,1100,0,2135,1,1,1415,34,9
2,2,1250,1100,0,2135,1,1,1240,44,9
1,2,1250,1100,0,2157,2,0,1363,31,8
1,3,1249,1100,0,2227,1,1,258,27,9
2,2,1220,1100,0,1352,1,1,619,27,8
2,4,1200,1100,0,2135,1,1,706,38,9
2,2,1199,1100,0,1974,2,1,1315,10,8
2,2,1135,1100,0,1365,1,1,834,10,8
2,2,1132,1100,0,950,1,0,902,48,9
1,2,1120,1100,0,298,1,3,453,6,3
2,3,1100,1100,0,2135,1,1,1204,2,9
1,2,1100,1100,0,158,2,3,1155,27,8
2,2,1099,1100,0,1376,1,3,692,27,3
2,2,1099,1100,0,1376,1,3,692,27,8
1,2,1050,1100,0,2135,1,1,1040,29,9
2,2,1050,1100,0,2135,1,0,1390,44,9
2,2,1050,1100,0,2135,1,1,83,18,9
1,2,1025,1100,0,2135,1,1,0,20,9
2,2,1010,1100,0,1741,1,3,258,27,9
2,2,1000,1100,0,2135,1,3,83,18,9
2,2,1000,1100,0,1793,1,3,219,9,3
1,2,999,1100,0,1677,1,1,902,48,9
0,2,990,1100,0,2135,1,3,76,20,9
1,2,990,1100,0,2133,1,1,1155,27,8
2,3,950,1100,0,2135,1,3,661,1,9
2,2,925,1100,0,2158,2,3,834,10,8
2,2,925,1100,0,2158,2,3,834,10,8
2,2,900,1100,0,1191,1,1,239,12,9
1,2,895,1100,0,2135,1,3,415,36,9
2,2,895,1100,0,40,1,1,739,33,8
2,2,895,1100,0,40,1,1,739,33,8
2,2,895,1100,0,40,1,1,739,33,8
2,2,895,1100,0,40,1,1,739,33,8
1,2,888,1100,0,2038,1,3,359,35,8
2,2,855,1100,0,2186,1,3,607,27,8
2,2,850,1100,0,2135,1,1,1040,29,9
2,2,850,1100,0,283,1,1,739,33,8
2,3,825,1100,0,1688,1,3,400,40,3
1,3,800,1100,0,1793,1,0,737,22,9
1,2,795,1100,0,2135,1,0,213,35,9
2,2,775,1100,0,2164,1,0,359,35,8
1,1,750,1100,0,2125,1,3,55,5,9
1,2,750,1100,0,2135,1,1,1063,17,9
1,3,750,1100,0,320,1,0,1423,43,3
1,3,750,1100,0,320,1,1,1423,43,8
2,2,700,1100,0,1088,1,1,1345,24,9
2,2,700,1100,0,1760,1,0,838,22,9
1,3,1149,1101,0,1778,1,1,60,10,9
2,2,985,1101,0,2010,1,3,538,27,8
2,2,1090,1102,0,2135,2,3,279,35,8
2,2,2992,1103,0,2102,1,1,1083,4,8
2,2,2992,1103,0,2102,2,3,1083,4,8
2,2,2944,1103,0,2078,1,1,989,19,8
2,2,1789,1103,0,1486,1,3,939,31,8
2,2,1595,1103,0,2183,2,3,304,5,8
2,2,2791,1104,0,2183,2,3,658,47,8
2,2,2791,1104,0,2183,2,3,658,47,8
2,2,2791,1104,0,2183,0,3,658,47,8
2,2,2595,1104,0,2135,1,2,1044,4,9
2,2,2462,1104,0,2058,1,3,1201,20,8
2,2,2215,1104,0,1892,1,3,1522,31,8
2,2,2135,1104,0,1323,2,1,938,31,8
2,2,1695,1104,0,2143,2,3,481,5,8
2,2,1210,1104,0,1492,1,1,834,10,8
2,2,1202,1104,0,2135,1,3,1405,35,8
2,4,1175,1104,0,1779,1,1,309,27,9
1,2,895,1104,0,2135,1,3,743,16,9
2,2,2690,1105,0,2078,1,1,412,31,8
2,3,2165,1105,0,1474,2,3,830,47,8
2,3,2165,1105,0,1474,2,3,830,47,8
2,3,2065,1105,0,1474,2,1,830,47,8
2,2,2050,1105,0,2135,1,1,581,20,7
2,3,800,1105,0,1793,1,3,1064,33,3
1,3,599,1105,0,2135,1,3,525,22,9
2,2,1895,1106,0,767,1,1,1234,23,9
2,3,1332,1106,0,2183,1,3,268,45,8
2,3,1000,1106,0,2135,1,1,672,10,9
1,2,725,1106,0,475,1,1,542,34,8
2,3,1650,1107,0,2135,1,1,1242,43,9
2,3,1595,1108,0,2135,1,3,327,37,9
2,3,1113,1108,0,194,2,3,304,5,8
2,2,1100,1109,0,2038,2,3,415,36,8
2,2,1100,1109,0,2038,2,3,415,36,8
2,2,1050,1109,0,2038,2,3,415,36,8
2,2,1050,1109,0,2038,2,1,415,36,8
1,4,2296,1110,0,1734,1,3,250,14,9
2,2,1879,1110,0,1858,1,3,536,5,8
2,2,1643,1110,0,2136,1,3,1307,20,8
2,3,1499,1110,0,2135,1,1,1269,9,9
2,2,1428,1110,0,2174,1,1,1068,9,8
2,2,1399,1110,0,2135,1,1,1269,9,9
2,2,1315,1110,0,1753,1,3,69,43,9
2,2,1029,1110,0,1741,1,1,391,35,9
2,2,910,1110,0,2237,1,3,457,28,9
1,1,1840,1111,0,2135,1,3,279,35,8
2,2,1350,1111,0,2012,1,1,290,9,8
2,3,2725,1112,0,2135,1,3,272,14,9
1,1,1395,1112,0,640,1,1,888,48,9
1,2,1375,1112,0,1190,1,1,809,48,9
1,2,1200,1112,0,2135,1,3,107,14,8
1,1,2899,1113,0,2135,1,3,1134,37,9
2,2,2875,1113,0,2078,1,3,474,31,8
2,2,2850,1113,0,2078,1,3,474,31,8
2,2,2651,1113,0,2038,1,3,474,31,8
2,2,1322,1113,0,2092,2,3,771,10,8
2,2,1315,1113,0,2227,1,3,267,45,8
2,2,1204,1113,0,2164,1,3,703,27,8
1,3,3300,1114,0,1778,1,1,146,19,9
2,2,1400,1114,0,2135,1,3,279,35,9
2,2,1218,1114,0,2056,1,1,171,27,8
2,2,2082,1115,0,20,2,1,305,20,8
2,2,1699,1115,0,1824,1,3,430,20,8
2,2,1630,1115,0,2169,1,3,265,31,8
2,2,1630,1115,0,2169,1,1,265,31,8
2,2,1606,1115,0,1824,2,1,430,20,8
2,3,1225,1115,0,2135,1,3,739,33,8
2,2,963,1115,0,1883,1,1,562,27,8
1,2,2077,1116,0,2199,2,3,713,4,8
2,2,2028,1116,0,576,1,3,658,47,8
2,2,1687,1116,0,1875,2,1,1057,20,8
2,2,1180,1116,0,2135,1,3,1242,43,9
2,2,2340,1117,0,1350,2,3,581,20,8
1,1,1995,1117,0,2135,1,1,1284,47,9
2,3,1299,1117,0,1793,1,1,680,27,9
2,2,2100,1118,0,2135,1,1,15,45,9
2,3,1100,1118,0,27,2,1,1038,16,8
2,2,1050,1118,0,2135,1,3,1573,51,9
2,2,1050,1118,0,2135,1,1,1573,51,9
2,2,1050,1118,0,2135,1,1,1573,51,9
2,2,1050,1118,0,2135,1,1,1573,51,9
2,2,1050,1118,0,2135,1,3,1573,51,9
2,2,2620,1119,0,206,1,1,405,31,8
1,1,2355,1119,0,2092,1,3,157,19,3
1,1,2355,1119,0,2092,1,3,157,19,8
2,2,1895,1119,0,2135,1,2,1155,27,9
2,3,1299,1119,0,1680,1,1,309,27,9
2,3,1249,1119,0,1794,1,1,258,27,9
2,2,1185,1119,0,2006,1,1,744,10,8
2,3,2850,1120,0,2135,1,3,328,4,9
2,2,2286,1120,0,1495,1,3,137,31,8
2,2,2265,1120,0,1472,1,3,137,31,8
2,2,1775,1120,0,1682,1,1,526,31,8
2,2,1715,1120,0,2135,1,1,1201,20,7
2,2,1675,1120,0,2135,1,3,1572,18,3
2,2,1600,1120,0,2135,1,3,580,45,9
1,2,1525,1120,0,1105,1,0,809,48,9
1,3,1499,1120,0,2135,1,0,49,23,9
2,2,1275,1120,0,1745,1,1,660,48,9
2,2,1225,1120,0,1313,1,3,52,43,8
2,3,1125,1120,0,1778,1,1,305,40,9
2,3,995,1120,0,2135,1,1,546,28,9
2,2,2850,1121,0,2136,1,1,1082,31,8
2,2,2100,1121,0,1653,1,3,1437,4,0
2,2,1705,1121,0,2136,1,1,1336,33,8
2,3,1649,1121,0,1002,1,1,805,47,9
1,2,1599,1121,0,1976,1,1,21,10,8
2,2,1494,1121,0,1436,2,3,931,27,8
2,3,802,1121,0,1494,2,3,1337,36,8
2,2,2025,1122,0,1067,1,0,1424,31,8
2,2,1950,1122,0,1912,2,3,147,47,8
2,2,1344,1122,0,65,1,1,931,27,8
2,3,1275,1122,0,1793,1,1,1340,43,9
2,2,1200,1122,0,1043,1,1,1518,48,9
2,2,3776,1123,0,236,1,3,270,20,8
2,2,2395,1123,0,2092,1,3,505,20,8
2,2,2345,1123,0,2049,1,3,505,20,8
1,1,2093,1123,0,576,1,1,658,47,3
1,1,2093,1123,0,576,1,3,658,47,8
2,2,1700,1123,0,2135,1,3,1572,18,3
2,2,1549,1123,0,2018,1,3,739,33,8
2,2,1470,1123,0,1435,1,3,824,43,8
2,2,1449,1123,0,2018,1,3,739,33,8
2,2,1449,1123,0,2136,1,3,739,33,8
2,2,1088,1123,0,2137,1,3,436,35,3
2,2,1516,1124,0,837,1,1,447,43,8
2,2,1373,1124,0,945,1,1,521,48,9
1,1,1295,1124,0,2135,1,1,1099,3,9
1,2,1274,1124,0,2136,0,3,298,20,8
1,3,825,1124,0,2135,1,3,906,28,9
2,2,598,1124,0,1741,1,1,743,16,9
2,2,3800,1125,0,2135,1,1,1573,51,9
2,2,2995,1125,0,122,2,1,998,31,8
2,2,2950,1125,0,357,1,3,918,31,3
2,2,1950,1125,0,2135,1,3,473,40,9
2,2,1770,1125,0,2190,1,3,279,35,8
1,2,1540,1125,0,1019,1,0,809,48,9
2,2,1405,1125,0,2223,1,1,21,10,8
2,2,1250,1125,0,572,1,3,739,33,8
1,2,944,1125,0,756,1,1,647,15,9
2,3,694,1125,0,1429,1,1,1231,24,3
2,2,4797,1126,0,2217,2,1,667,31,8
2,2,4654,1126,0,2217,2,1,667,31,8
2,2,2899,1126,0,2135,1,1,1438,4,9
2,3,2295,1126,0,1765,1,3,809,48,9
2,3,2295,1126,0,1761,1,3,809,48,9
2,3,2295,1126,0,1761,1,3,809,48,9
2,2,1905,1126,0,156,2,1,432,20,8
2,2,1100,1126,0,2135,1,1,30,12,9
2,2,1795,1127,0,2135,1,1,902,48,9
2,2,3796,1128,0,2192,1,1,257,19,8
2,2,1515,1128,0,1289,1,1,612,37,9
2,3,1199,1128,0,1793,1,1,385,10,9
1,1,920,1128,0,1018,1,0,1116,48,9
2,2,3281,1129,0,2136,1,3,792,4,8
2,2,3145,1129,0,419,2,1,1505,31,8
2,2,2285,1129,0,2183,1,1,508,20,8
2,2,1700,1129,0,2136,1,3,1572,18,3
2,2,1580,1129,0,1264,2,1,492,5,8
1,3,1560,1129,0,1153,1,3,809,48,9
2,3,1199,1129,0,1647,1,1,1340,43,9
2,3,1050,1129,0,32,1,3,1364,35,8
2,2,1962,1130,0,2143,1,3,1352,45,3
2,1,1743,1130,0,1943,1,3,528,20,9
2,2,1600,1130,0,2135,1,3,410,23,9
2,2,1544,1130,0,755,1,1,45,42,9
2,3,1399,1130,0,2227,1,1,915,27,9
2,2,1371,1130,0,1484,2,1,1155,27,8
1,3,1350,1130,0,2135,1,1,397,27,9
2,2,1200,1130,0,102,1,1,285,27,8
2,2,1145,1130,0,2135,1,1,357,12,9
2,2,900,1130,0,934,1,1,457,28,9
2,2,890,1130,0,2135,1,1,1310,41,9
2,3,640,1130,0,2135,1,3,1399,27,8
2,2,1778,1131,0,1224,1,3,1155,27,5
2,2,1514,1131,0,2183,1,3,1269,9,8
2,2,1328,1131,0,2234,1,3,267,45,8
1,3,645,1131,0,230,2,3,1103,35,8
2,3,2295,1132,0,1478,1,3,1361,19,8
2,2,2065,1132,0,2038,1,3,1171,47,8
2,2,1765,1132,0,2186,1,3,1177,47,8
1,2,1700,1132,0,2135,1,3,1134,37,9
1,3,1365,1132,0,2136,1,0,809,48,9
2,2,895,1132,0,1366,2,1,997,36,8
2,2,2900,1133,0,2135,1,1,1284,47,9
2,2,1610,1133,0,260,1,1,818,6,8
2,2,1130,1133,0,1904,1,3,916,38,8
2,2,979,1133,0,2135,1,3,1242,43,9
2,2,3090,1134,0,419,2,1,1505,31,8
1,2,2450,1134,0,2135,1,1,1098,38,9
2,2,1931,1134,0,2064,2,3,1034,20,8
2,2,1800,1134,0,2136,1,1,369,5,9
1,3,1699,1134,0,1538,1,1,1223,4,9
1,2,1500,1134,0,2135,1,2,1019,22,9
2,3,1375,1134,0,2135,1,1,285,27,9
2,3,1375,1134,0,2135,1,1,285,27,9
2,3,1325,1134,0,2135,1,1,1484,43,9
1,2,930,1134,0,2227,1,3,1538,35,8
2,2,3565,1135,0,2236,2,1,1505,31,8
2,2,2650,1135,0,1716,1,1,407,31,8
2,2,1745,1135,0,2164,0,3,824,43,8
2,2,1685,1135,0,2164,0,3,824,43,8
2,3,1125,1135,0,1640,1,1,647,15,9
2,2,3167,1136,0,2136,1,3,699,47,8
2,2,2345,1136,0,2135,1,1,1134,37,9
2,2,1460,1136,0,57,1,1,825,27,8
2,2,1270,1136,0,2136,2,3,95,43,8
2,2,1220,1136,0,2135,1,3,739,33,8
2,1,1185,1136,0,1019,1,0,1371,48,9
1,2,1145,1136,0,29,2,1,1161,20,8
1,2,1105,1136,0,29,2,1,1161,20,8
1,2,1065,1136,0,29,2,1,1161,20,8
2,3,1119,1137,0,1690,1,3,1066,9,3
2,3,1890,1138,0,2192,1,1,199,20,8
1,3,1650,1138,0,1957,1,0,809,48,9
2,2,1525,1138,0,2046,2,1,824,43,8
2,2,1525,1138,0,2045,2,1,824,43,8
2,2,1400,1138,0,2078,2,3,17,38,8
2,2,1250,1138,0,1248,1,3,653,12,9
1,2,1009,1138,0,2135,1,1,720,9,9
2,2,1000,1138,0,2135,1,1,83,18,9
2,2,2040,1139,0,2186,1,3,588,6,8
2,2,1900,1139,0,1466,2,3,136,6,8
2,2,1595,1139,0,2135,2,1,1213,10,8
2,3,995,1139,0,2135,1,3,30,12,9
2,3,5000,1140,0,2250,1,1,941,4,9
2,2,3750,1140,0,2090,2,3,667,31,8
2,2,3650,1140,0,2090,1,3,667,31,8
2,2,1400,1140,0,2183,1,1,1472,12,9
2,2,1395,1140,0,213,2,3,318,38,8
2,2,1280,1140,0,1495,1,3,739,33,8
1,2,1245,1140,0,170,1,1,132,31,8
2,2,1092,1140,0,265,1,1,916,38,3
2,2,1065,1140,0,1709,1,1,1454,45,8
2,2,1050,1140,0,1018,1,1,93,48,9
2,3,1049,1140,0,2227,1,1,385,10,9
2,2,775,1140,0,1778,1,1,457,28,9
1,2,750,1140,0,2135,1,1,721,15,9
2,2,3489,1141,0,2171,1,3,792,4,8
2,2,1584,1141,0,1484,2,3,1193,31,8
2,2,1483,1141,0,2135,1,3,1548,27,8
2,2,1419,1141,0,1862,1,3,21,10,8
2,2,1295,1141,0,888,1,1,809,48,9
2,2,1552,1142,0,1529,1,1,304,5,8
2,2,2400,1143,0,185,1,3,882,9,8
2,2,2000,1143,0,2135,1,3,351,43,9
2,2,1175,1143,0,1995,1,1,931,27,8
2,2,990,1143,0,2079,1,1,692,27,8
2,2,4272,1144,0,2038,2,1,667,31,8
2,2,2195,1144,0,2048,2,3,983,47,8
2,2,2191,1144,0,2136,2,1,1143,31,8
2,2,1500,1144,0,2164,1,3,351,43,9
2,2,1123,1144,0,1455,1,1,232,27,8
2,2,1119,1144,0,1451,1,1,232,27,8
2,2,1118,1144,0,1458,1,1,232,27,8
2,2,825,1144,0,1745,1,1,476,48,9
2,2,1895,1145,0,2136,1,3,995,45,8
2,2,1450,1145,0,1503,2,3,397,27,8
1,1,1065,1145,0,2135,1,1,1310,41,9
1,1,1065,1145,0,2135,1,1,1310,41,9
2,2,2689,1147,0,2135,1,1,305,20,8
2,2,900,1147,0,1933,1,3,764,10,3
3,3,2835,1148,0,876,1,3,306,35,9
2,2,2400,1148,0,2135,1,1,69,43,9
2,2,2195,1148,0,2135,1,1,581,20,7
2,2,1850,1148,0,2136,1,3,279,35,8
2,2,1095,1148,0,1591,1,3,149,33,3
1,2,1025,1148,0,2135,1,2,284,42,9
1,1,5900,1149,0,2237,1,1,1246,4,9
2,2,1270,1149,0,2135,1,1,69,43,9
2,2,5790,1150,0,1775,1,3,792,4,8
2,2,3750,1150,0,2135,1,1,1266,4,9
1,2,2695,1150,0,2135,1,1,792,4,9
1,4,2400,1150,0,1105,1,0,809,48,9
2,2,2325,1150,0,2135,1,1,1218,22,9
2,2,2171,1150,0,2079,1,3,1171,47,8
2,2,2101,1150,0,2039,1,3,1171,47,8
2,2,1995,1150,0,2135,1,1,176,6,9
2,4,1900,1150,0,2135,1,3,1431,14,9
1,1,1900,1150,0,1213,2,3,1083,4,8
1,2,1800,1150,0,2132,1,3,202,31,8
1,3,1488,1150,0,6,2,1,1057,20,8
1,2,1450,1150,0,2135,1,1,1099,3,9
2,2,1429,1150,0,2135,1,1,69,43,9
2,3,1350,1150,0,1075,1,1,809,42,9
1,2,1150,1150,0,2244,1,3,1258,44,3
1,2,1150,1150,0,2135,1,3,892,44,9
2,2,1130,1150,0,2219,1,1,834,10,8
1,3,1050,1150,0,1734,1,1,30,12,9
1,3,1050,1150,0,2135,1,1,30,12,9
2,2,925,1150,0,160,1,1,583,43,8
1,2,895,1150,0,2135,1,3,352,10,9
1,2,875,1150,0,218,2,3,283,10,8
1,3,850,1150,0,2251,1,3,1380,34,3
1,2,775,1150,0,218,1,3,283,10,8
1,2,775,1150,0,218,1,3,283,10,8
1,2,775,1150,0,218,1,3,283,10,8
2,2,709,1150,0,2135,0,3,997,36,8
2,2,2710,1151,0,206,1,1,405,31,8
1,1,2375,1151,0,2183,1,3,291,35,8
1,3,1875,1152,0,2135,1,1,481,5,9
2,2,1825,1152,0,1827,1,3,1269,9,8
2,3,1795,1152,0,1495,0,3,1034,20,8
2,2,1554,1152,0,2135,1,3,786,5,8
2,3,1475,1152,0,1606,1,1,1092,3,9
2,2,1249,1152,0,2135,1,1,810,14,9
2,3,1244,1152,0,2135,1,3,351,43,8
2,2,1005,1152,0,1879,1,3,562,27,8
2,2,1000,1152,0,2135,1,2,803,45,9
2,2,797,1152,0,2013,1,1,692,27,8
2,3,795,1152,0,2135,1,1,600,43,9
1,2,780,1152,0,2135,1,1,1037,36,9
2,2,1277,1153,0,2135,1,1,69,43,9
2,2,650,1153,0,2135,1,3,1421,1,9
2,2,2347,1154,0,1472,1,1,388,4,8
2,2,1700,1154,0,2092,2,1,304,5,8
2,2,1179,1154,0,184,1,1,285,27,8
2,2,1179,1154,0,184,1,1,285,27,8
2,2,1095,1154,0,1850,1,1,771,10,8
2,2,1095,1154,0,1850,1,1,771,10,8
2,2,1095,1154,0,1850,2,1,771,10,8
2,2,1095,1154,0,1850,2,1,771,10,8
2,2,1062,1154,0,90,1,1,613,27,8
2,2,930,1154,0,2135,1,3,1398,43,8
1,1,2950,1155,0,2251,2,3,1083,4,8
2,2,2300,1155,0,2135,1,0,1245,4,9
2,4,2000,1155,0,1733,1,3,306,35,9
2,3,1420,1155,0,61,1,3,739,33,8
1,3,975,1155,0,2135,1,3,30,12,9
1,2,965,1156,0,2135,1,3,363,10,8
2,2,1300,1157,0,2135,1,1,76,20,9
2,2,2203,1158,0,1358,1,3,510,20,8
2,2,1945,1158,0,2137,1,1,1430,20,8
2,2,1454,1158,0,1996,1,3,52,43,8
2,2,1515,1159,0,2088,1,3,508,20,8
2,2,1349,1159,0,1,2,1,233,27,8
2,3,962,1159,0,352,1,3,451,35,8
2,2,2205,1160,0,795,1,1,1345,24,9
2,2,1525,1160,0,2135,1,1,511,34,9
2,2,1191,1160,0,361,1,3,1493,35,8
2,2,1095,1160,0,208,2,3,834,10,8
2,2,2140,1161,0,1325,1,3,699,47,8
2,2,1922,1161,0,2027,1,1,643,20,8
2,2,1185,1161,0,2189,1,3,795,35,8
2,2,1776,1162,0,2038,1,1,351,43,8
2,2,1690,1162,0,346,1,1,351,43,8
2,3,1650,1162,0,1690,1,3,622,9,3
2,2,1240,1162,0,1480,1,3,397,27,8
2,2,1240,1162,0,1510,0,1,397,27,8
2,2,1140,1162,0,2190,0,3,397,27,8
2,2,2385,1163,0,2236,2,3,998,31,8
1,2,1550,1163,0,1690,1,3,351,43,9
2,3,1150,1163,0,2135,1,1,546,28,9
2,2,4360,1164,0,1527,2,3,1266,4,8
2,2,4207,1164,0,2217,2,1,667,31,8
1,2,2200,1164,0,1621,1,3,1044,4,2
2,2,1625,1164,0,1483,1,1,660,31,8
1,2,1150,1164,0,1873,1,3,351,43,8
2,3,1299,1165,0,1645,1,1,358,27,9
1,1,1210,1166,0,2135,1,1,629,43,9
1,3,1025,1166,0,2135,1,1,773,2,9
2,2,4120,1167,0,2136,1,3,792,4,8
2,2,1510,1167,0,1383,2,3,1057,20,8
1,2,1250,1167,0,2135,1,3,1310,41,9
2,2,2050,1168,0,1353,1,1,1201,20,8
2,2,2020,1168,0,2058,1,1,741,20,8
2,3,1400,1168,0,2135,1,3,417,14,9
2,2,1205,1169,0,673,1,1,447,43,8
2,2,7900,1170,0,110,1,1,792,4,8
2,5,7400,1170,0,2135,1,3,1246,4,9
2,2,2042,1170,0,2136,2,3,103,47,8
2,3,1650,1170,0,1680,1,1,258,27,9
2,2,1561,1170,0,2135,1,1,60,10,9
1,1,1534,1170,0,2227,1,1,351,43,8
3,3,1515,1170,0,2135,1,0,563,27,9
2,2,1309,1170,0,2072,2,3,834,10,8
1,1,3036,1171,0,2135,1,1,351,43,9
2,2,2350,1171,0,1854,2,3,51,4,8
2,2,1885,1171,0,1493,2,1,961,31,8
2,4,1599,1171,0,1647,1,1,1570,4,9
2,2,1465,1171,0,1424,2,3,304,5,8
2,2,1450,1171,0,1424,2,3,304,5,8
2,2,1370,1171,0,2136,1,3,1008,9,8
2,2,1300,1171,0,1655,1,1,580,45,8
1,2,960,1171,0,2191,1,3,90,35,8
2,3,1299,1172,0,1793,1,1,309,27,9
2,2,1505,1173,0,1442,1,3,997,36,8
2,2,1175,1173,0,29,0,1,1161,20,8
2,2,1125,1173,0,2038,2,1,415,36,8
2,2,1075,1173,0,2038,2,3,415,36,8
2,2,1075,1173,0,2038,2,1,415,36,8
1,3,1349,1174,0,2237,1,1,1385,9,9
2,2,845,1174,0,2135,0,3,363,10,8
2,2,2185,1175,0,2078,1,1,761,19,8
2,2,1699,1175,0,2135,1,1,1385,9,9
2,3,1475,1175,0,1708,1,1,298,20,8
2,2,1435,1175,0,1383,2,3,1057,20,8
2,2,1400,1175,0,2248,2,3,858,31,8
2,2,1285,1175,0,377,2,3,4,31,8
2,2,1285,1175,0,377,2,3,4,31,8
2,2,1260,1175,0,2231,0,3,4,31,8
2,2,3000,1176,0,2135,1,3,1069,4,9
2,2,2766,1176,0,1225,0,1,1083,4,8
1,4,2350,1176,0,2136,1,0,809,48,9
2,3,1499,1176,0,2237,1,1,1385,9,9
1,3,1450,1176,0,2136,1,3,809,48,9
2,3,1300,1176,0,1688,1,3,602,45,0
2,3,1275,1176,0,1943,1,1,309,27,9
1,3,1199,1176,0,1680,1,1,529,3,9
2,2,1915,1177,0,2135,1,1,69,43,9
2,2,1500,1177,0,2135,1,1,184,35,9
2,3,1250,1177,0,2135,1,1,1292,36,9
2,2,1219,1177,0,273,1,1,744,10,8
2,4,2699,1178,0,2135,1,1,1245,4,9
1,2,2000,1178,0,2135,1,2,60,10,9
2,2,1589,1178,0,370,1,3,199,20,8
2,2,1589,1178,0,370,1,1,199,20,8
2,2,1174,1178,0,2151,1,3,663,27,8
2,2,1450,1179,0,2137,1,3,739,33,8
2,2,1445,1179,0,97,2,3,455,19,8
2,2,999,1179,0,1242,1,0,766,29,9
2,2,1995,1180,0,1889,1,3,1327,19,8
2,2,1825,1180,0,269,2,1,164,31,8
2,2,1479,1180,0,1944,2,3,1213,10,8
1,2,1220,1180,0,1625,1,1,681,24,9
1,2,1159,1180,0,2054,2,3,834,10,8
1,2,945,1180,0,2135,1,1,956,18,9
2,2,1488,1181,0,2183,1,3,744,10,8
2,3,1027,1181,0,1428,1,3,1176,33,8
2,2,2200,1182,0,1714,1,1,1120,19,8
2,2,1939,1182,0,2135,1,3,995,45,8
2,2,1675,1182,0,2136,1,3,741,20,8
2,3,1399,1182,0,2192,1,1,258,27,9
2,3,1300,1182,0,1608,1,1,739,33,9
2,3,1225,1182,0,1688,1,3,545,22,3
2,2,1210,1182,0,2189,2,3,1315,10,8
2,2,3080,1183,0,472,1,1,1350,38,9
2,2,1650,1183,0,2050,1,3,995,45,8
2,2,1635,1183,0,2050,1,1,995,45,8
2,2,1497,1183,0,2192,1,3,346,10,8
1,2,1195,1183,0,2135,1,0,1419,4,9
2,3,969,1183,0,1711,1,1,1155,27,8
2,2,1795,1184,0,1466,1,3,136,6,8
2,2,1292,1184,0,2,1,3,889,35,8
2,2,1880,1185,0,2120,1,3,1269,9,8
2,2,1850,1185,0,2136,1,3,1454,45,8
2,2,1742,1185,0,2190,1,1,304,5,8
1,1,1730,1185,0,2136,1,3,279,35,8
2,2,1700,1185,0,566,1,1,372,47,9
2,2,1550,1185,0,2151,1,3,369,5,8
2,2,1490,1185,0,2190,1,3,304,5,8
2,2,1635,1186,0,1165,2,1,21,10,8
1,3,1495,1186,0,2136,1,1,809,48,9
2,3,1450,1186,0,2135,1,1,24,12,9
2,2,1310,1186,0,2038,1,3,931,27,8
2,2,1260,1186,0,1531,1,1,744,10,8
2,2,1165,1186,0,2038,2,3,886,27,8
1,2,825,1186,0,280,1,3,232,27,8
2,2,1675,1187,0,2164,1,1,816,45,3
2,2,1524,1187,0,1442,2,3,997,36,8
2,2,1509,1187,0,2010,1,3,701,9,8
2,3,1445,1187,0,2135,1,3,74,4,9
1,2,1090,1187,0,2135,1,1,30,12,9
2,3,2300,1188,0,2135,1,3,1134,37,9
2,2,1699,1188,0,2209,2,1,744,10,8
1,2,1695,1189,0,2136,1,1,809,48,9
2,2,1534,1189,0,2135,1,3,739,33,8
2,2,1159,1189,0,2135,2,3,1155,27,8
1,3,850,1189,0,2135,1,1,1302,18,9
3,2,2195,1190,0,2135,1,1,1040,29,9
2,2,1875,1190,0,2191,1,3,836,31,8
2,2,1800,1190,0,890,1,0,809,48,9
2,2,1663,1190,0,1506,2,3,1315,10,8
2,2,1503,1190,0,1907,1,1,602,45,8
1,1,1470,1190,0,946,1,1,890,43,9
2,2,3776,1191,0,2135,1,1,792,4,8
2,2,2049,1191,0,2135,1,1,424,31,9
2,2,1510,1191,0,2135,1,1,739,33,8
1,2,1495,1191,0,2135,1,1,1443,47,9
2,2,1360,1191,0,2136,1,3,739,33,8
2,4,2395,1192,0,1050,1,3,809,48,9
2,3,2100,1192,0,2135,1,3,138,15,9
2,2,1820,1192,0,1361,0,1,581,20,8
2,2,1750,1192,0,1675,1,1,404,22,9
2,3,1349,1192,0,1793,1,1,634,43,9
1,3,1482,1193,0,1760,1,3,179,23,9
1,3,1299,1193,0,2243,1,1,879,43,9
1,2,642,1193,0,1765,1,1,944,15,9
2,2,1210,1194,0,1454,1,3,914,27,8
2,2,1850,1195,0,2026,1,3,351,43,2
2,2,1850,1195,0,2026,1,3,351,43,5
2,2,1845,1195,0,1904,1,1,304,5,8
2,2,1500,1195,0,1724,1,1,184,35,9
2,2,1500,1195,0,2135,1,1,184,35,9
2,2,1177,1195,0,1896,1,1,764,10,8
2,2,1170,1195,0,1976,1,1,739,33,8
2,2,1092,1195,0,1896,2,1,764,10,8
2,2,2250,1196,0,1688,1,3,1020,6,0
2,3,1320,1196,0,1034,1,1,681,24,9
